"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3","PSndvi_mean","PSndwi_mean"
"10422",10422,86800,11,"ARO","Wet",4,453.18,0.02,803.3132813,6,0,0,0,3345.38743,560.4464413,0,4,0,0.7,0,0.3,0,0,0,122.2,109.186,441.18,4.78,0.05,0.467202705,-0.540471552
"10425",10425,86850,4,"ARO","Wet",4,451.5,0,803.316875,7,0,0,0,3335.072311,539.4745276,0,4,0,0.777777778,0,0.222222222,0,0,0,134.366,48.93342858,441.95,5.7,0,0.826723159,-0.721626957
"10426",10426,86850,5,"ARO","Wet",4,451.5,0,803.316875,7,0,0,0,3335.072311,539.4745276,0,4,0,0.777777778,0,0.222222222,0,0,0,25.654,15.70013972,441.81,5.54,0,0.731322555,-0.66434721
"10427",10427,86850,6,"ARO","Wet",4,451.5,0,803.316875,7,0,0,0,3335.072311,539.4745276,0,4,0,0.777777778,0,0.222222222,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.705703691,-0.666500827
"10428",10428,86850,11,"ARO","Dry",1,451.5,0,803.316875,7,0,0,0,3335.072311,539.4745276,0,4,0,0.777777778,0,0.222222222,0,0,0,122.2,109.186,441.18,4.78,0.05,0.403978493,-0.511339926
"10431",10431,86900,4,"ARO","Wet",4,451.77,0,803.3175,6,0,0,0,3319.883004,527.9684056,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.822509969,-0.72799455
"10432",10432,86900,5,"ARO","Wet",4,451.77,0,803.3175,6,0,0,0,3319.883004,527.9684056,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.756203871,-0.682377668
"10433",10433,86900,6,"ARO","Wet",4,451.77,0,803.3175,6,0,0,0,3319.883004,527.9684056,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.723491571,-0.685059044
"10434",10434,86900,11,"ARO","Dry",1,451.77,0,803.3175,6,0,0,0,3319.883004,527.9684056,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.432514863,-0.532190913
"10437",10437,86950,4,"ARO","Wet",4,452.52,0,803.4667188,6,0,0,0,3305.820471,520.8287854,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.790076583,-0.707138224
"10438",10438,86950,5,"ARO","Wet",4,452.52,0,803.4667188,6,0,0,0,3305.820471,520.8287854,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.756543768,-0.68068148
"10439",10439,86950,6,"ARO","Wet",4,452.52,0,803.4667188,6,0,0,0,3305.820471,520.8287854,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.717376387,-0.682135822
"10440",10440,86950,11,"ARO","Dry",1,452.52,0,803.4667188,6,0,0,0,3305.820471,520.8287854,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.438826131,-0.533062197
"10443",10443,87000,4,"ARO","Wet",4,452.62,0,803.4890625,6,0,0,0,3303.020612,507.4137043,0,4,0,1,0,0,0,0,0,134.366,48.93342858,441.95,5.7,0,0.762787979,-0.681641513
"10444",10444,87000,5,"ARO","Wet",4,452.62,0,803.4890625,6,0,0,0,3303.020612,507.4137043,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.722209447,-0.647019813
"10445",10445,87000,6,"ARO","Wet",4,452.62,0,803.4890625,6,0,0,0,3303.020612,507.4137043,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.690496106,-0.661889525
"10446",10446,87000,11,"ARO","Wet",4,452.62,0,803.4890625,6,0,0,0,3303.020612,507.4137043,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.409582169,-0.509296487
"10449",10449,87050,4,"ARO","Wet",4,452.76,0,803.49375,8,0,0,0,3309.115091,490.7975155,0,4,0,0.75,0,0,0.25,0,0,134.366,48.93342858,441.95,5.7,0,0.784330259,-0.696942376
"10450",10450,87050,5,"ARO","Wet",4,452.76,0,803.49375,8,0,0,0,3309.115091,490.7975155,0,4,0,0.75,0,0,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.733753861,-0.659712296
"10451",10451,87050,6,"ARO","Wet",4,452.76,0,803.49375,8,0,0,0,3309.115091,490.7975155,0,4,0,0.75,0,0,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.695578534,-0.66973153
"10452",10452,87050,11,"ARO","Wet",4,452.76,0,803.49375,8,0,0,0,3309.115091,490.7975155,0,4,0,0.75,0,0,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.44332995,-0.532523883
"10455",10455,87100,4,"ARO","Wet",4,452.92,0,803.6607813,9,0,0,0,3342.395331,453.2567107,0,4,0,0.555555556,0,0,0.444444444,0,0,134.366,48.93342858,441.95,5.7,0,0.79234133,-0.702331686
"10456",10456,87100,5,"ARO","Wet",4,452.92,0,803.6607813,9,0,0,0,3342.395331,453.2567107,0,4,0,0.555555556,0,0,0.444444444,0,0,25.654,15.70013972,441.81,5.54,0,0.71429318,-0.659523398
"10457",10457,87100,6,"ARO","Wet",4,452.92,0,803.6607813,9,0,0,0,3342.395331,453.2567107,0,4,0,0.555555556,0,0,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.683419247,-0.665207086
"10458",10458,87100,11,"ARO","Wet",4,452.92,0,803.6607813,9,0,0,0,3342.395331,453.2567107,0,4,0,0.555555556,0,0,0.444444444,0,0,122.2,109.186,441.18,4.78,0.05,0.430043939,-0.526701467
"10461",10461,87150,4,"ARO","Wet",4,453.34,0.02,803.663125,8,0,0,0,3390.861993,404.4328659,0,15,0,0.25,0,0.625,0.125,0,0,134.366,48.93342858,441.95,5.7,0,0.771331598,-0.690321429
"10462",10462,87150,5,"ARO","Wet",4,453.34,0.02,803.663125,8,0,0,0,3390.861993,404.4328659,0,15,0,0.25,0,0.625,0.125,0,0,25.654,15.70013972,441.81,5.54,0,0.659250434,-0.628982608
"10463",10463,87150,6,"ARO","Wet",4,453.34,0.02,803.663125,8,0,0,0,3390.861993,404.4328659,0,15,0,0.25,0,0.625,0.125,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.630505973,-0.632083615
"10464",10464,87150,11,"ARO","Dry",1,453.34,0.02,803.663125,8,0,0,0,3390.861993,404.4328659,0,15,0,0.25,0,0.625,0.125,0,0,122.2,109.186,441.18,4.78,0.05,0.34486098,-0.4757827
"10467",10467,87200,4,"ARO","Wet",4,453.86,0.03,803.6634375,10,0,0,0,3435.905458,358.6949069,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.783532911,-0.705311501
"10468",10468,87200,5,"ARO","Wet",4,453.86,0.03,803.6634375,10,0,0,0,3435.905458,358.6949069,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.675848569,-0.648975407
"10469",10469,87200,6,"ARO","Wet",4,453.86,0.03,803.6634375,10,0,0,0,3435.905458,358.6949069,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.654958988,-0.646419625
"10470",10470,87200,11,"ARO","Dry",1,453.86,0.03,803.6634375,10,0,0,0,3435.905458,358.6949069,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.338097006,-0.478264068
"10473",10473,87250,4,"ARO","Wet",4,453.94,0.02,804.0545313,10,0,0,0,3484.500576,310.6566463,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.774138469,-0.700377013
"10474",10474,87250,5,"ARO","Wet",4,453.94,0.02,804.0545313,10,0,0,0,3484.500576,310.6566463,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.67010235,-0.647809368
"10475",10475,87250,6,"ARO","Wet",4,453.94,0.02,804.0545313,10,0,0,0,3484.500576,310.6566463,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.65021668,-0.646550358
"10476",10476,87250,11,"ARO","Dry",1,453.94,0.02,804.0545313,10,0,0,0,3484.500576,310.6566463,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.330553371,-0.474901773
"10479",10479,87300,4,"ARO","Wet",4,454.25,0.02,804.0607813,7,0,0,0,3532.517075,264.539631,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.799707127,-0.713225068
"10480",10480,87300,5,"ARO","Wet",4,454.25,0.02,804.0607813,7,0,0,0,3532.517075,264.539631,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.707168301,-0.657361319
"10481",10481,87300,6,"ARO","Wet",4,454.25,0.02,804.0607813,7,0,0,0,3532.517075,264.539631,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.640708406,-0.640361593
"10482",10482,87300,11,"ARO","Dry",1,454.25,0.02,804.0607813,7,0,0,0,3532.517075,264.539631,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.357387841,-0.486671335
"10485",10485,87350,4,"ARO","Wet",4,454.06,0.03,804.0625,6,0,0,0,3582.460063,215.0493615,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.778916301,-0.690731015
"10486",10486,87350,5,"ARO","Wet",4,454.06,0.03,804.0625,6,0,0,0,3582.460063,215.0493615,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.673337619,-0.629273553
"10487",10487,87350,6,"ARO","Wet",4,454.06,0.03,804.0625,6,0,0,0,3582.460063,215.0493615,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.601625615,-0.611163854
"10488",10488,87350,11,"ARO","Dry",1,454.06,0.03,804.0625,6,0,0,0,3582.460063,215.0493615,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.382462105,-0.49638795
"10491",10491,87400,4,"ARO","Wet",4,453.15,0.02,804.0635938,7,0,0,0,3631.630918,168.7811139,0,15,0.222222222,0,0,0.777777778,0,0,0,134.366,48.93342858,441.95,5.7,0,0.769822788,-0.688494691
"10492",10492,87400,5,"ARO","Wet",4,453.15,0.02,804.0635938,7,0,0,0,3631.630918,168.7811139,0,15,0.222222222,0,0,0.777777778,0,0,0,25.654,15.70013972,441.81,5.54,0,0.682373926,-0.640380786
"10493",10493,87400,6,"ARO","Wet",4,453.15,0.02,804.0635938,7,0,0,0,3631.630918,168.7811139,0,15,0.222222222,0,0,0.777777778,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.638429779,-0.638062679
"10494",10494,87400,11,"ARO","Dry",1,453.15,0.02,804.0635938,7,0,0,0,3631.630918,168.7811139,0,15,0.222222222,0,0,0.777777778,0,0,0,122.2,109.186,441.18,4.78,0.05,0.440469526,-0.535449779
"10497",10497,87450,4,"ARO","Wet",4,452.58,0,804.7673438,15,0,0,0,3681.210504,123.9034186,0,3,0.666666667,0,0,0.333333333,0,0,0,134.366,48.93342858,441.95,5.7,0,0.765277605,-0.684919659
"10498",10498,87450,5,"ARO","Wet",4,452.58,0,804.7673438,15,0,0,0,3681.210504,123.9034186,0,3,0.666666667,0,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.73515063,-0.66619593
"10499",10499,87450,6,"ARO","Wet",4,452.58,0,804.7673438,15,0,0,0,3681.210504,123.9034186,0,3,0.666666667,0,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.720728002,-0.681815428
"10500",10500,87450,11,"ARO","Dry",1,452.58,0,804.7673438,15,0,0,0,3681.210504,123.9034186,0,3,0.666666667,0,0,0.333333333,0,0,0,122.2,109.186,441.18,4.78,0.05,0.51872851,-0.581079276
"10503",10503,87500,4,"ARO","Wet",4,452.48,0,804.770625,16,0,0,0,3730.322896,78.39996303,0,3,0.75,0,0,0.25,0,0,0,134.366,48.93342858,441.95,5.7,0,0.765380564,-0.679880649
"10504",10504,87500,5,"ARO","Wet",4,452.48,0,804.770625,16,0,0,0,3730.322896,78.39996303,0,3,0.75,0,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.742190003,-0.671272621
"10505",10505,87500,6,"ARO","Wet",4,452.48,0,804.770625,16,0,0,0,3730.322896,78.39996303,0,3,0.75,0,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.7168643,-0.676366848
"10506",10506,87500,11,"ARO","Wet",4,452.48,0,804.770625,16,0,0,0,3730.322896,78.39996303,0,3,0.75,0,0,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.50656206,-0.564138686
"10509",10509,87550,4,"ARO","Wet",4,452.59,0.01,804.7896875,14,0,0,0,0,0,1,3,0.5,0,0,0.5,0,0,0,134.366,48.93342858,441.95,5.7,0,0.759372058,-0.686604857
"10510",10510,87550,5,"ARO","Wet",4,452.59,0.01,804.7896875,14,0,0,0,0,0,1,3,0.5,0,0,0.5,0,0,0,25.654,15.70013972,441.81,5.54,0,0.72294708,-0.670389318
"10511",10511,87550,6,"ARO","Wet",4,452.59,0.01,804.7896875,14,0,0,0,0,0,1,3,0.5,0,0,0.5,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.697766593,-0.669199536
"10512",10512,87550,11,"ARO","Dry",1,452.59,0.01,804.7896875,14,0,0,0,0,0,1,3,0.5,0,0,0.5,0,0,0,122.2,109.186,441.18,4.78,0.05,0.462745446,-0.536823481
"10515",10515,87600,4,"ARO","Wet",4,452.54,0.02,817.77125,12,0,0,0,0,0,1,3,0.333333333,0.222222222,0,0.222222222,0.222222222,0,0,134.366,48.93342858,441.95,5.7,0,0.799458914,-0.722452658
"10516",10516,87600,5,"ARO","Wet",4,452.54,0.02,817.77125,12,0,0,0,0,0,1,3,0.333333333,0.222222222,0,0.222222222,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.741476454,-0.691040817
"10517",10517,87600,6,"ARO","Wet",4,452.54,0.02,817.77125,12,0,0,0,0,0,1,3,0.333333333,0.222222222,0,0.222222222,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.698307639,-0.678033001
"10518",10518,87600,11,"ARO","Dry",1,452.54,0.02,817.77125,12,0,0,0,0,0,1,3,0.333333333,0.222222222,0,0.222222222,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.410818067,-0.520286071
"10521",10521,87650,4,"ARO","NotDet",2,452.24,0.02,817.77375,8,0,0,0,70.20944365,2013.801264,0,4,0.111111111,0.444444444,0,0.111111111,0.333333333,0,0,134.366,48.93342858,441.95,5.7,0,0.84678282,-0.741143509
"10522",10522,87650,5,"ARO","Wet",4,452.24,0.02,817.77375,8,0,0,0,70.20944365,2013.801264,0,4,0.111111111,0.444444444,0,0.111111111,0.333333333,0,0,25.654,15.70013972,441.81,5.54,0,0.751295823,-0.690558984
"10523",10523,87650,6,"ARO","NotDet",2,452.24,0.02,817.77375,8,0,0,0,70.20944365,2013.801264,0,4,0.111111111,0.444444444,0,0.111111111,0.333333333,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.696212256,-0.678466318
"10524",10524,87650,11,"ARO","Dry",1,452.24,0.02,817.77375,8,0,0,0,70.20944365,2013.801264,0,4,0.111111111,0.444444444,0,0.111111111,0.333333333,0,0,122.2,109.186,441.18,4.78,0.05,0.366075645,-0.494890763
"10527",10527,87700,4,"ARO","NotDet",2,451.46,0,817.7860938,8,0,0,0,118.2777161,2027.140037,0,21,0,0.375,0,0.125,0.5,0,0,134.366,48.93342858,441.95,5.7,0,0.845382931,-0.737426517
"10528",10528,87700,5,"ARO","Dry",1,451.46,0,817.7860938,8,0,0,0,118.2777161,2027.140037,0,21,0,0.375,0,0.125,0.5,0,0,25.654,15.70013972,441.81,5.54,0,0.713457692,-0.668292429
"10529",10529,87700,6,"ARO","NotDet",2,451.46,0,817.7860938,8,0,0,0,118.2777161,2027.140037,0,21,0,0.375,0,0.125,0.5,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.672316462,-0.662832687
"10530",10530,87700,11,"ARO","Dry",1,451.46,0,817.7860938,8,0,0,0,118.2777161,2027.140037,0,21,0,0.375,0,0.125,0.5,0,0,122.2,109.186,441.18,4.78,0.05,0.347528525,-0.484662349
"10533",10533,87750,4,"ARO","NotDet",2,449.91,0,817.7940625,8,0,0,0,163.9602533,2026.238536,0,15,0,0,0,0.5,0.5,0,0,134.366,48.93342858,441.95,5.7,0,0.840168402,-0.742300473
"10534",10534,87750,5,"ARO","Dry",1,449.91,0,817.7940625,8,0,0,0,163.9602533,2026.238536,0,15,0,0,0,0.5,0.5,0,0,25.654,15.70013972,441.81,5.54,0,0.701793196,-0.667724411
"10535",10535,87750,6,"ARO","NotDet",2,449.91,0,817.7940625,8,0,0,0,163.9602533,2026.238536,0,15,0,0,0,0.5,0.5,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.679726664,-0.667086714
"10536",10536,87750,11,"ARO","Dry",1,449.91,0,817.7940625,8,0,0,0,163.9602533,2026.238536,0,15,0,0,0,0.5,0.5,0,0,122.2,109.186,441.18,4.78,0.05,0.338667359,-0.482094835
"10539",10539,87800,4,"ARO","NotDet",2,449.88,0,817.7946875,7,0,0,0,211.5084864,2026.112271,0,15,0,0.125,0,0.5,0.375,0,0,134.366,48.93342858,441.95,5.7,0,0.84373099,-0.749099665
"10540",10540,87800,5,"ARO","NotDet",2,449.88,0,817.7946875,7,0,0,0,211.5084864,2026.112271,0,15,0,0.125,0,0.5,0.375,0,0,25.654,15.70013972,441.81,5.54,0,0.7285937,-0.687016321
"10541",10541,87800,6,"ARO","NotDet",2,449.88,0,817.7946875,7,0,0,0,211.5084864,2026.112271,0,15,0,0.125,0,0.5,0.375,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.708377747,-0.685339648
"10542",10542,87800,11,"ARO","Dry",1,449.88,0,817.7946875,7,0,0,0,211.5084864,2026.112271,0,15,0,0.125,0,0.5,0.375,0,0,122.2,109.186,441.18,4.78,0.05,0.347054453,-0.492882634
"10545",10545,87850,4,"ARO","Wet",4,450.04,0,817.7954688,7,0,0,0,256.4499825,2016.6592,0,15,0,0.375,0,0.5,0.125,0,0,134.366,48.93342858,441.95,5.7,0,0.852633705,-0.759928272
"10546",10546,87850,5,"ARO","NotDet",2,450.04,0,817.7954688,7,0,0,0,256.4499825,2016.6592,0,15,0,0.375,0,0.5,0.125,0,0,25.654,15.70013972,441.81,5.54,0,0.733546435,-0.690587374
"10547",10547,87850,6,"ARO","NotDet",2,450.04,0,817.7954688,7,0,0,0,256.4499825,2016.6592,0,15,0,0.375,0,0.5,0.125,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.700917009,-0.681828529
"10548",10548,87850,11,"ARO","Dry",1,450.04,0,817.7954688,7,0,0,0,256.4499825,2016.6592,0,15,0,0.375,0,0.5,0.125,0,0,122.2,109.186,441.18,4.78,0.05,0.349079129,-0.49130913
"10551",10551,87900,4,"ARO","NotDet",2,450.27,0.01,817.7959375,7,0,0,0,297.2191724,1995.705825,0,4,0,0.5,0,0.125,0.375,0,0,134.366,48.93342858,441.95,5.7,0,0.868581123,-0.767802131
"10552",10552,87900,5,"ARO","NotDet",2,450.27,0.01,817.7959375,7,0,0,0,297.2191724,1995.705825,0,4,0,0.5,0,0.125,0.375,0,0,25.654,15.70013972,441.81,5.54,0,0.761258915,-0.698803256
"10553",10553,87900,6,"ARO","NotDet",2,450.27,0.01,817.7959375,7,0,0,0,297.2191724,1995.705825,0,4,0,0.5,0,0.125,0.375,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.706338123,-0.680843428
"10554",10554,87900,11,"ARO","Dry",1,450.27,0.01,817.7959375,7,0,0,0,297.2191724,1995.705825,0,4,0,0.5,0,0.125,0.375,0,0,122.2,109.186,441.18,4.78,0.05,0.346033974,-0.485780935
"10557",10557,87950,4,"ARO","Wet",4,449.4,0,817.8026563,7,0,0,0,325.6072441,1960.674566,0,21,0,0.222222222,0,0.333333333,0.444444444,0,0,134.366,48.93342858,441.95,5.7,0,0.865868998,-0.763873082
"10558",10558,87950,5,"ARO","Wet",4,449.4,0,817.8026563,7,0,0,0,325.6072441,1960.674566,0,21,0,0.222222222,0,0.333333333,0.444444444,0,0,25.654,15.70013972,441.81,5.54,0,0.763280621,-0.703927204
"10559",10559,87950,6,"ARO","NotDet",2,449.4,0,817.8026563,7,0,0,0,325.6072441,1960.674566,0,21,0,0.222222222,0,0.333333333,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.720122567,-0.690671033
"10560",10560,87950,11,"ARO","Dry",1,449.4,0,817.8026563,7,0,0,0,325.6072441,1960.674566,0,21,0,0.222222222,0,0.333333333,0.444444444,0,0,122.2,109.186,441.18,4.78,0.05,0.343840108,-0.484820926
"10563",10563,88000,4,"ARO","Partially",3,448.58,0,817.86875,8,0,0,0,349.7457646,1917.045628,0,15,0,0.111111111,0,0.666666667,0.222222222,0,0,134.366,48.93342858,441.95,5.7,0,0.853186387,-0.756299147
"10564",10564,88000,5,"ARO","Dry",1,448.58,0,817.86875,8,0,0,0,349.7457646,1917.045628,0,15,0,0.111111111,0,0.666666667,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.740724767,-0.691031259
"10565",10565,88000,6,"ARO","Dry",1,448.58,0,817.86875,8,0,0,0,349.7457646,1917.045628,0,15,0,0.111111111,0,0.666666667,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.699288972,-0.677141938
"10566",10566,88000,11,"ARO","Dry",1,448.58,0,817.86875,8,0,0,0,349.7457646,1917.045628,0,15,0,0.111111111,0,0.666666667,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.337510411,-0.478548019
"10569",10569,88050,4,"ARO","Partially",3,448.4,0,817.9059375,8,0,0,0,386.191061,1878.618203,0,15,0,0.333333333,0,0.444444444,0.222222222,0,0,134.366,48.93342858,441.95,5.7,0,0.860048115,-0.761912963
"10570",10570,88050,5,"ARO","Dry",1,448.4,0,817.9059375,8,0,0,0,386.191061,1878.618203,0,15,0,0.333333333,0,0.444444444,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.753923891,-0.694554281
"10571",10571,88050,6,"ARO","Dry",1,448.4,0,817.9059375,8,0,0,0,386.191061,1878.618203,0,15,0,0.333333333,0,0.444444444,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.695135443,-0.672051151
"10572",10572,88050,11,"ARO","Dry",1,448.4,0,817.9059375,8,0,0,0,386.191061,1878.618203,0,15,0,0.333333333,0,0.444444444,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.332918227,-0.478956245
"10575",10575,88100,4,"ARO","Partially",3,450.02,0,817.9335938,8,0,0,0,428.7773547,1845.262741,0,4,0,0.555555556,0,0,0.444444444,0,0,134.366,48.93342858,441.95,5.7,0,0.867482814,-0.767273792
"10576",10576,88100,5,"ARO","Dry",1,450.02,0,817.9335938,8,0,0,0,428.7773547,1845.262741,0,4,0,0.555555556,0,0,0.444444444,0,0,25.654,15.70013972,441.81,5.54,0,0.776051597,-0.709000872
"10577",10577,88100,6,"ARO","NotDet",2,450.02,0,817.9335938,8,0,0,0,428.7773547,1845.262741,0,4,0,0.555555556,0,0,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.726791531,-0.692494391
"10578",10578,88100,11,"ARO","Dry",1,450.02,0,817.9335938,8,0,0,0,428.7773547,1845.262741,0,4,0,0.555555556,0,0,0.444444444,0,0,122.2,109.186,441.18,4.78,0.05,0.374536976,-0.509062979
"10581",10581,88150,4,"ARO","NotDet",2,451.35,0.02,817.9598438,7,0,0,0,472.1300562,1811.450356,0,4,0,0.555555556,0,0.111111111,0.333333333,0,0,134.366,48.93342858,441.95,5.7,0,0.870984708,-0.769566265
"10582",10582,88150,5,"ARO","NotDet",2,451.35,0.02,817.9598438,7,0,0,0,472.1300562,1811.450356,0,4,0,0.555555556,0,0.111111111,0.333333333,0,0,25.654,15.70013972,441.81,5.54,0,0.796768577,-0.723220753
"10583",10583,88150,6,"ARO","NotDet",2,451.35,0.02,817.9598438,7,0,0,0,472.1300562,1811.450356,0,4,0,0.555555556,0,0.111111111,0.333333333,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.766290354,-0.71768734
"10584",10584,88150,11,"ARO","Dry",1,451.35,0.02,817.9598438,7,0,0,0,472.1300562,1811.450356,0,4,0,0.555555556,0,0.111111111,0.333333333,0,0,122.2,109.186,441.18,4.78,0.05,0.435755652,-0.539102494
"10587",10587,88200,4,"ARO","NotDet",2,451.39,0.01,817.9920313,7,0,0,0,512.1407783,1772.297298,0,15,0,0.222222222,0,0.555555556,0.222222222,0,0,134.366,48.93342858,441.95,5.7,0,0.850872272,-0.755788082
"10588",10588,88200,5,"ARO","NotDet",2,451.39,0.01,817.9920313,7,0,0,0,512.1407783,1772.297298,0,15,0,0.222222222,0,0.555555556,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.763331262,-0.702488987
"10589",10589,88200,6,"ARO","Dry",1,451.39,0.01,817.9920313,7,0,0,0,512.1407783,1772.297298,0,15,0,0.222222222,0,0.555555556,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.744988148,-0.70690993
"10590",10590,88200,11,"ARO","Dry",1,451.39,0.01,817.9920313,7,0,0,0,512.1407783,1772.297298,0,15,0,0.222222222,0,0.555555556,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.356981368,-0.495043163
"10593",10593,88250,4,"ARO","Dry",1,452.17,0.02,818.0242188,7,0,0,0,555.4280768,1735.719101,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.828726609,-0.731502122
"10594",10594,88250,5,"ARO","Dry",1,452.17,0.02,818.0242188,7,0,0,0,555.4280768,1735.719101,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.741094278,-0.67988541
"10595",10595,88250,6,"ARO","Dry",1,452.17,0.02,818.0242188,7,0,0,0,555.4280768,1735.719101,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.747742225,-0.699566397
"10596",10596,88250,11,"ARO","Dry",1,452.17,0.02,818.0242188,7,0,0,0,555.4280768,1735.719101,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.300233568,-0.463661134
"10599",10599,88300,4,"ARO","Dry",1,452.04,0.02,818.02625,7,0,0,0,597.075214,1696.533959,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.807872444,-0.719742566
"10600",10600,88300,5,"ARO","Dry",1,452.04,0.02,818.02625,7,0,0,0,597.075214,1696.533959,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.733063907,-0.673759004
"10601",10601,88300,6,"ARO","Dry",1,452.04,0.02,818.02625,7,0,0,0,597.075214,1696.533959,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.752959975,-0.703291154
"10602",10602,88300,11,"ARO","Dry",1,452.04,0.02,818.02625,7,0,0,0,597.075214,1696.533959,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.290878508,-0.456970778
"10605",10605,88350,4,"ARO","Dry",1,450.74,0.02,818.0296875,7,0,0,0,645.1429554,1678.581503,0,15,0,0,0,1,0,0,0,134.366,48.93342858,441.95,5.7,0,0.833830363,-0.744239026
